nohup: ignoring input
Using device: cpu
Architecture: 8 concrete rules → 4 abstract rules
Architecture: 8 concrete rules → 4 abstract rules
======================================================================
LOGIC EXPERIMENTS 2: Hierarchical Architecture
- Layer 1: 8 concrete pattern detectors (forced constants)
- Layer 2: 4 abstract rules with variables (compose L1)
- Learning rate: 0.001
- Target network sync every 50 episodes
======================================================================
Episode    50 | Reward:  -9.943 | Epsilon: 0.7783
Episode 523000 | Reward:  -4.278 | Epsilon: 0.0100 | Loss: 38.5890
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(13:53).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(13:53)
Episode 523050 | Reward:  -1.346 | Epsilon: 0.0100 | Loss: 39.0245
Episode 523100 | Reward:  -3.202 | Epsilon: 0.0100 | Loss: 95.1197
Episode 523150 | Reward:  -4.819 | Epsilon: 0.0100 | Loss: 51.0549
Episode 523200 | Reward:  -1.169 | Epsilon: 0.0100 | Loss: 66.5215
Episode 523250 | Reward:  -9.175 | Epsilon: 0.0100 | Loss: 35.7633
Episode 523300 | Reward:  -4.232 | Epsilon: 0.0100 | Loss: 78.0721
Episode 523350 | Reward:  -7.495 | Epsilon: 0.0100 | Loss: 52.7812
Episode 523400 | Reward:  -7.129 | Epsilon: 0.0100 | Loss: 70.2676
Episode 523450 | Reward:  -5.246 | Epsilon: 0.0100 | Loss: 37.7220
Episode 523500 | Reward:   0.936 | Epsilon: 0.0100 | Loss: 54.8374
Episode 523550 | Reward:  -7.284 | Epsilon: 0.0100 | Loss: 69.0229
Episode 523600 | Reward:  -5.119 | Epsilon: 0.0100 | Loss: 40.7197
Episode 523650 | Reward:  -4.403 | Epsilon: 0.0100 | Loss: 64.1785
Episode 523700 | Reward:  -2.182 | Epsilon: 0.0100 | Loss: 62.6980
Episode 523750 | Reward:  -2.041 | Epsilon: 0.0100 | Loss: 37.8240
Episode 523800 | Reward:  -6.509 | Epsilon: 0.0100 | Loss: 45.0715
Episode 523850 | Reward:  -7.634 | Epsilon: 0.0100 | Loss: 85.2324
Episode 523900 | Reward:  -4.340 | Epsilon: 0.0100 | Loss: 84.2695
Episode 523950 | Reward:  -2.234 | Epsilon: 0.0100 | Loss: 32.8567
Episode 524000 | Reward:  -5.424 | Epsilon: 0.0100 | Loss: 76.6549
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(13:54).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(13:54)
Episode 524050 | Reward:  -6.146 | Epsilon: 0.0100 | Loss: 27.5695
Episode 524100 | Reward:  -4.386 | Epsilon: 0.0100 | Loss: 57.6925
Episode 524150 | Reward:  -4.006 | Epsilon: 0.0100 | Loss: 68.2267
Episode 524200 | Reward:  -1.415 | Epsilon: 0.0100 | Loss: 35.5461
Episode 524250 | Reward:  -8.018 | Epsilon: 0.0100 | Loss: 66.4175
Episode 524300 | Reward:  -4.333 | Epsilon: 0.0100 | Loss: 66.4475
Episode 524350 | Reward:  -1.858 | Epsilon: 0.0100 | Loss: 46.8591
Episode 524400 | Reward:  -2.013 | Epsilon: 0.0100 | Loss: 45.8150
Episode 524450 | Reward:  -2.804 | Epsilon: 0.0100 | Loss: 53.0352
Episode 524500 | Reward:  -3.432 | Epsilon: 0.0100 | Loss: 44.0453
Episode 524550 | Reward:  -4.390 | Epsilon: 0.0100 | Loss: 61.0074
Episode 524600 | Reward:  -5.274 | Epsilon: 0.0100 | Loss: 43.0670
Episode 524650 | Reward:  -8.034 | Epsilon: 0.0100 | Loss: 58.4849
Episode 524700 | Reward:  -6.539 | Epsilon: 0.0100 | Loss: 41.4887
Episode 524750 | Reward:  -4.440 | Epsilon: 0.0100 | Loss: 60.4328
Episode 524800 | Reward:  -3.672 | Epsilon: 0.0100 | Loss: 52.0534
Episode 524850 | Reward:   1.332 | Epsilon: 0.0100 | Loss: 56.0134
Episode 524900 | Reward:  -0.365 | Epsilon: 0.0100 | Loss: 43.0271
Episode 524950 | Reward:  -4.294 | Epsilon: 0.0100 | Loss: 62.2744
Episode 525000 | Reward:  -6.333 | Epsilon: 0.0100 | Loss: 29.3242
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(13:56).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(13:56)
Episode 525050 | Reward:  -1.467 | Epsilon: 0.0100 | Loss: 64.7117
Episode 525100 | Reward:  -2.410 | Epsilon: 0.0100 | Loss: 42.3982
Episode 525150 | Reward:  -1.357 | Epsilon: 0.0100 | Loss: 51.4775
Episode 525200 | Reward:  -1.644 | Epsilon: 0.0100 | Loss: 57.3622
Episode 525250 | Reward:  -1.080 | Epsilon: 0.0100 | Loss: 64.5047
Episode 525300 | Reward:  -5.504 | Epsilon: 0.0100 | Loss: 46.7623
Episode 525350 | Reward:  -4.715 | Epsilon: 0.0100 | Loss: 50.0087
Episode 525400 | Reward:  -1.909 | Epsilon: 0.0100 | Loss: 69.4508
Episode 525450 | Reward:  -5.265 | Epsilon: 0.0100 | Loss: 59.1290
Episode 525500 | Reward:  -5.933 | Epsilon: 0.0100 | Loss: 56.6537
Episode 525550 | Reward:  -4.935 | Epsilon: 0.0100 | Loss: 37.1852
Episode 525600 | Reward:  -3.840 | Epsilon: 0.0100 | Loss: 48.7448
Episode 525650 | Reward:  -4.039 | Epsilon: 0.0100 | Loss: 72.6439
Episode 525700 | Reward:  -1.328 | Epsilon: 0.0100 | Loss: 67.8097
Episode 525750 | Reward:  -6.102 | Epsilon: 0.0100 | Loss: 62.0963
Episode 525800 | Reward:  -4.856 | Epsilon: 0.0100 | Loss: 50.1871
Episode 525850 | Reward:  -6.402 | Epsilon: 0.0100 | Loss: 69.0944
Episode 525900 | Reward:  -6.027 | Epsilon: 0.0100 | Loss: 65.6071
Episode 525950 | Reward:  -5.172 | Epsilon: 0.0100 | Loss: 40.4205
Episode 526000 | Reward:  -3.424 | Epsilon: 0.0100 | Loss: 96.4059
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(13:57).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(13:57)
Episode 526050 | Reward:  -1.230 | Epsilon: 0.0100 | Loss: 61.0795
Episode 526100 | Reward:   0.128 | Epsilon: 0.0100 | Loss: 85.2258
Episode 526150 | Reward:  -4.954 | Epsilon: 0.0100 | Loss: 50.0986
Episode 526200 | Reward:  -3.993 | Epsilon: 0.0100 | Loss: 45.4788
Episode 526250 | Reward:  -3.667 | Epsilon: 0.0100 | Loss: 43.7453
Episode 526300 | Reward:  -5.375 | Epsilon: 0.0100 | Loss: 57.1651
Episode 526350 | Reward:  -8.009 | Epsilon: 0.0100 | Loss: 45.5668
Episode 526400 | Reward:  -3.195 | Epsilon: 0.0100 | Loss: 87.6806
Episode 526450 | Reward:  -7.738 | Epsilon: 0.0100 | Loss: 78.8058
Episode 526500 | Reward:  -5.277 | Epsilon: 0.0100 | Loss: 36.0796
Episode 526550 | Reward:  -5.008 | Epsilon: 0.0100 | Loss: 56.6270
Episode 526600 | Reward:  -7.584 | Epsilon: 0.0100 | Loss: 55.4067
Episode 526650 | Reward:  -5.174 | Epsilon: 0.0100 | Loss: 67.1903
Episode 526700 | Reward:  -2.328 | Epsilon: 0.0100 | Loss: 58.0993
Episode 526750 | Reward:  -4.788 | Epsilon: 0.0100 | Loss: 84.9030
Episode 526800 | Reward:  -4.141 | Epsilon: 0.0100 | Loss: 43.0968
Episode 526850 | Reward:  -7.667 | Epsilon: 0.0100 | Loss: 33.5109
Episode 526900 | Reward:  -3.888 | Epsilon: 0.0100 | Loss: 77.7403
Episode 526950 | Reward:  -5.807 | Epsilon: 0.0100 | Loss: 73.2105
Episode 527000 | Reward:  -9.316 | Epsilon: 0.0100 | Loss: 69.2123
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(13:59).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(13:59)
Episode 527050 | Reward:  -7.632 | Epsilon: 0.0100 | Loss: 80.7123
Episode 527100 | Reward:  -6.456 | Epsilon: 0.0100 | Loss: 54.2622
Episode 527150 | Reward:  -2.471 | Epsilon: 0.0100 | Loss: 67.8525
Episode 527200 | Reward:  -5.067 | Epsilon: 0.0100 | Loss: 74.6733
Episode 527250 | Reward:  -1.101 | Epsilon: 0.0100 | Loss: 56.2208
Episode 527300 | Reward:  -5.409 | Epsilon: 0.0100 | Loss: 76.1649
Episode 527350 | Reward:  -8.113 | Epsilon: 0.0100 | Loss: 50.0455
Episode 527400 | Reward:  -5.012 | Epsilon: 0.0100 | Loss: 57.5142
Episode 527450 | Reward:  -1.159 | Epsilon: 0.0100 | Loss: 68.7420
Episode 527500 | Reward:  -1.084 | Epsilon: 0.0100 | Loss: 66.5786
Episode 527550 | Reward:  -4.123 | Epsilon: 0.0100 | Loss: 84.9154
Episode 527600 | Reward:  -2.455 | Epsilon: 0.0100 | Loss: 85.5486
Episode 527650 | Reward:  -4.402 | Epsilon: 0.0100 | Loss: 63.2438
Episode 527700 | Reward:  -4.101 | Epsilon: 0.0100 | Loss: 55.8829
Episode 527750 | Reward:  -6.059 | Epsilon: 0.0100 | Loss: 52.6018
Episode 527800 | Reward:  -3.264 | Epsilon: 0.0100 | Loss: 70.3203
Episode 527850 | Reward:  -0.042 | Epsilon: 0.0100 | Loss: 46.3051
Episode 527900 | Reward:  -2.567 | Epsilon: 0.0100 | Loss: 47.9254
Episode 527950 | Reward:  -1.261 | Epsilon: 0.0100 | Loss: 59.0299
Episode 528000 | Reward:  -2.835 | Epsilon: 0.0100 | Loss: 51.8632
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:01).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:01)
Episode 528050 | Reward:  -1.183 | Epsilon: 0.0100 | Loss: 79.2533
Episode 528100 | Reward:  -1.509 | Epsilon: 0.0100 | Loss: 72.1010
Episode 528150 | Reward:  -2.422 | Epsilon: 0.0100 | Loss: 98.3128
Episode 528200 | Reward:  -7.135 | Epsilon: 0.0100 | Loss: 71.4243
Episode 528250 | Reward:  -5.167 | Epsilon: 0.0100 | Loss: 50.8840
Episode 528300 | Reward:  -5.435 | Epsilon: 0.0100 | Loss: 78.3760
Episode 528350 | Reward:  -2.125 | Epsilon: 0.0100 | Loss: 62.3274
Episode 528400 | Reward:  -0.797 | Epsilon: 0.0100 | Loss: 52.3118
Episode 528450 | Reward:  -3.730 | Epsilon: 0.0100 | Loss: 62.0746
Episode 528500 | Reward:  -4.833 | Epsilon: 0.0100 | Loss: 53.3617
Episode 528550 | Reward:  -4.401 | Epsilon: 0.0100 | Loss: 81.3300
Episode 528600 | Reward:  -4.396 | Epsilon: 0.0100 | Loss: 60.2893
Episode 528650 | Reward:  -3.080 | Epsilon: 0.0100 | Loss: 44.6580
Episode 528700 | Reward:  -3.777 | Epsilon: 0.0100 | Loss: 63.0149
Episode 528750 | Reward:  -2.064 | Epsilon: 0.0100 | Loss: 55.2312
Episode 528800 | Reward:  -2.355 | Epsilon: 0.0100 | Loss: 61.6493
Episode 528850 | Reward:  -2.803 | Epsilon: 0.0100 | Loss: 50.9920
Episode 528900 | Reward:  -2.492 | Epsilon: 0.0100 | Loss: 63.2038
Episode 528950 | Reward:  -2.821 | Epsilon: 0.0100 | Loss: 43.9621
Episode 529000 | Reward:  -2.008 | Epsilon: 0.0100 | Loss: 66.5044
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:02).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:02)
Episode 529050 | Reward:  -0.992 | Epsilon: 0.0100 | Loss: 44.6524
Episode 529100 | Reward:  -3.065 | Epsilon: 0.0100 | Loss: 59.8371
Episode 529150 | Reward:  -3.509 | Epsilon: 0.0100 | Loss: 79.5405
Episode 529200 | Reward:  -2.609 | Epsilon: 0.0100 | Loss: 49.2884
Episode 529250 | Reward:  -3.383 | Epsilon: 0.0100 | Loss: 38.3174
Episode 529300 | Reward:  -5.003 | Epsilon: 0.0100 | Loss: 61.0538
Episode 529350 | Reward:  -2.555 | Epsilon: 0.0100 | Loss: 49.1313
Episode 529400 | Reward:  -4.468 | Epsilon: 0.0100 | Loss: 63.4933
Episode 529450 | Reward:  -3.253 | Epsilon: 0.0100 | Loss: 40.6262
Episode 529500 | Reward:  -3.771 | Epsilon: 0.0100 | Loss: 69.5872
Episode 529550 | Reward:  -6.355 | Epsilon: 0.0100 | Loss: 37.3259
Episode 529600 | Reward:  -4.631 | Epsilon: 0.0100 | Loss: 42.8718
Episode 529650 | Reward:  -0.853 | Epsilon: 0.0100 | Loss: 55.0211
Episode 529700 | Reward:  -3.172 | Epsilon: 0.0100 | Loss: 28.9552
Episode 529750 | Reward:  -2.847 | Epsilon: 0.0100 | Loss: 68.5670
Episode 529800 | Reward:  -4.087 | Epsilon: 0.0100 | Loss: 52.0464
Episode 529850 | Reward:  -4.142 | Epsilon: 0.0100 | Loss: 69.2124
Episode 529900 | Reward:  -3.386 | Epsilon: 0.0100 | Loss: 63.1410
Episode 529950 | Reward:  -5.145 | Epsilon: 0.0100 | Loss: 40.3855
Episode 530000 | Reward:  -4.344 | Epsilon: 0.0100 | Loss: 57.2183
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:04).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:04)
Episode 530050 | Reward:  -3.897 | Epsilon: 0.0100 | Loss: 34.2632
Episode 530100 | Reward:  -3.789 | Epsilon: 0.0100 | Loss: 37.6600
Episode 530150 | Reward:  -3.950 | Epsilon: 0.0100 | Loss: 43.7637
Episode 530200 | Reward:   0.006 | Epsilon: 0.0100 | Loss: 76.9060
Episode 530250 | Reward:  -6.146 | Epsilon: 0.0100 | Loss: 66.7757
Episode 530300 | Reward:  -1.753 | Epsilon: 0.0100 | Loss: 38.1858
Episode 530350 | Reward:  -3.893 | Epsilon: 0.0100 | Loss: 42.0363
Episode 530400 | Reward:  -2.060 | Epsilon: 0.0100 | Loss: 38.0280
Episode 530450 | Reward:  -4.411 | Epsilon: 0.0100 | Loss: 42.9743
Episode 530500 | Reward:  -2.715 | Epsilon: 0.0100 | Loss: 61.7464
Episode 530550 | Reward:  -5.881 | Epsilon: 0.0100 | Loss: 54.5582
Episode 530600 | Reward:  -4.008 | Epsilon: 0.0100 | Loss: 58.1123
Episode 530650 | Reward:  -4.758 | Epsilon: 0.0100 | Loss: 61.5014
Episode 530700 | Reward:  -3.234 | Epsilon: 0.0100 | Loss: 65.4016
Episode 530750 | Reward:   0.330 | Epsilon: 0.0100 | Loss: 39.4445
Episode 530800 | Reward:  -3.914 | Epsilon: 0.0100 | Loss: 40.2572
Episode 530850 | Reward:  -4.440 | Epsilon: 0.0100 | Loss: 46.3535
Episode 530900 | Reward:  -3.054 | Epsilon: 0.0100 | Loss: 36.9300
Episode 530950 | Reward:  -2.918 | Epsilon: 0.0100 | Loss: 59.1319
Episode 531000 | Reward:  -3.394 | Epsilon: 0.0100 | Loss: 68.4089
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:05).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:05)
Episode 531050 | Reward:  -5.268 | Epsilon: 0.0100 | Loss: 74.6176
Episode 531100 | Reward:  -2.194 | Epsilon: 0.0100 | Loss: 58.8668
Episode 531150 | Reward:  -0.270 | Epsilon: 0.0100 | Loss: 44.9468
Episode 531200 | Reward:  -4.437 | Epsilon: 0.0100 | Loss: 101.3715
Episode 531250 | Reward:  -6.661 | Epsilon: 0.0100 | Loss: 60.4561
Episode 531300 | Reward:  -6.257 | Epsilon: 0.0100 | Loss: 61.1781
Episode 531350 | Reward:  -5.741 | Epsilon: 0.0100 | Loss: 44.2844
Episode 531400 | Reward:  -6.457 | Epsilon: 0.0100 | Loss: 51.0325
Episode 531450 | Reward:  -4.393 | Epsilon: 0.0100 | Loss: 53.8307
Episode 531500 | Reward:  -8.894 | Epsilon: 0.0100 | Loss: 55.2259
Episode 531550 | Reward:  -4.249 | Epsilon: 0.0100 | Loss: 38.9766
Episode 531600 | Reward:  -4.465 | Epsilon: 0.0100 | Loss: 51.3153
Episode 531650 | Reward:  -6.405 | Epsilon: 0.0100 | Loss: 54.9553
Episode 531700 | Reward:  -2.398 | Epsilon: 0.0100 | Loss: 33.3188
Episode 531750 | Reward:  -5.217 | Epsilon: 0.0100 | Loss: 69.9726
Episode 531800 | Reward:  -2.428 | Epsilon: 0.0100 | Loss: 68.5381
Episode 531850 | Reward:  -3.712 | Epsilon: 0.0100 | Loss: 62.8106
Episode 531900 | Reward:  -2.385 | Epsilon: 0.0100 | Loss: 50.7718
Episode 531950 | Reward:  -5.374 | Epsilon: 0.0100 | Loss: 45.6248
Episode 532000 | Reward:  -4.137 | Epsilon: 0.0100 | Loss: 55.2945
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:07).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:07)
Episode 532050 | Reward:  -2.987 | Epsilon: 0.0100 | Loss: 57.8339
Episode 532100 | Reward:  -3.853 | Epsilon: 0.0100 | Loss: 73.2072
Episode 532150 | Reward:  -5.804 | Epsilon: 0.0100 | Loss: 72.2525
Episode 532200 | Reward:  -4.699 | Epsilon: 0.0100 | Loss: 56.3922
Episode 532250 | Reward:  -3.552 | Epsilon: 0.0100 | Loss: 87.9488
Episode 532300 | Reward:  -2.618 | Epsilon: 0.0100 | Loss: 89.7678
Episode 532350 | Reward:  -1.504 | Epsilon: 0.0100 | Loss: 54.7841
Episode 532400 | Reward:  -4.278 | Epsilon: 0.0100 | Loss: 67.6093
Episode 532450 | Reward:  -3.556 | Epsilon: 0.0100 | Loss: 70.6358
Episode 532500 | Reward:  -3.912 | Epsilon: 0.0100 | Loss: 78.4433
Episode 532550 | Reward:  -6.617 | Epsilon: 0.0100 | Loss: 66.1075
Episode 532600 | Reward:  -6.551 | Epsilon: 0.0100 | Loss: 73.5247
Episode 532650 | Reward:  -6.373 | Epsilon: 0.0100 | Loss: 45.3951
Episode 532700 | Reward:   0.303 | Epsilon: 0.0100 | Loss: 49.5325
Episode 532750 | Reward:  -2.863 | Epsilon: 0.0100 | Loss: 64.0696
Episode 532800 | Reward:  -2.808 | Epsilon: 0.0100 | Loss: 68.3126
Episode 532850 | Reward:  -3.229 | Epsilon: 0.0100 | Loss: 75.2519
Episode 532900 | Reward:  -3.166 | Epsilon: 0.0100 | Loss: 62.4524
Episode 532950 | Reward:  -3.458 | Epsilon: 0.0100 | Loss: 52.6452
Episode 533000 | Reward:  -2.751 | Epsilon: 0.0100 | Loss: 54.3055
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:08).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:08)
Episode 533050 | Reward:  -6.894 | Epsilon: 0.0100 | Loss: 46.8990
Episode 533100 | Reward:  -6.981 | Epsilon: 0.0100 | Loss: 90.3561
Episode 533150 | Reward:  -5.715 | Epsilon: 0.0100 | Loss: 85.7065
Episode 533200 | Reward:  -2.094 | Epsilon: 0.0100 | Loss: 32.7042
Episode 533250 | Reward:  -4.642 | Epsilon: 0.0100 | Loss: 73.3556
Episode 533300 | Reward:  -5.147 | Epsilon: 0.0100 | Loss: 89.8348
Episode 533350 | Reward:  -4.191 | Epsilon: 0.0100 | Loss: 65.3155
Episode 533400 | Reward:  -1.452 | Epsilon: 0.0100 | Loss: 67.2528
Episode 533450 | Reward:  -2.686 | Epsilon: 0.0100 | Loss: 56.2665
Episode 533500 | Reward:  -5.761 | Epsilon: 0.0100 | Loss: 54.5423
Episode 533550 | Reward:  -6.757 | Epsilon: 0.0100 | Loss: 55.0044
Episode 533600 | Reward:  -5.497 | Epsilon: 0.0100 | Loss: 72.1964
Episode 533650 | Reward:  -4.163 | Epsilon: 0.0100 | Loss: 65.8670
Episode 533700 | Reward:  -2.219 | Epsilon: 0.0100 | Loss: 61.7178
Episode 533750 | Reward:  -2.388 | Epsilon: 0.0100 | Loss: 51.5359
Episode 533800 | Reward:  -3.632 | Epsilon: 0.0100 | Loss: 57.3355
Episode 533850 | Reward:  -2.854 | Epsilon: 0.0100 | Loss: 53.2591
Episode 533900 | Reward:  -5.883 | Epsilon: 0.0100 | Loss: 64.7620
Episode 533950 | Reward:  -4.223 | Epsilon: 0.0100 | Loss: 51.5613
Episode 534000 | Reward:  -3.154 | Epsilon: 0.0100 | Loss: 66.5625
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:10).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:10)
Episode 534050 | Reward:  -4.284 | Epsilon: 0.0100 | Loss: 56.1331
Episode 534100 | Reward:  -1.438 | Epsilon: 0.0100 | Loss: 73.1227
Episode 534150 | Reward:  -4.720 | Epsilon: 0.0100 | Loss: 29.5923
Episode 534200 | Reward:  -6.409 | Epsilon: 0.0100 | Loss: 54.3575
Episode 534250 | Reward:  -4.769 | Epsilon: 0.0100 | Loss: 72.7853
Episode 534300 | Reward:  -5.059 | Epsilon: 0.0100 | Loss: 85.1083
Episode 534350 | Reward:  -5.209 | Epsilon: 0.0100 | Loss: 64.7243
Episode 534400 | Reward:  -6.513 | Epsilon: 0.0100 | Loss: 67.7562
Episode 534450 | Reward:  -5.133 | Epsilon: 0.0100 | Loss: 40.9006
Episode 534500 | Reward:  -3.827 | Epsilon: 0.0100 | Loss: 46.6656
Episode 534550 | Reward:  -3.425 | Epsilon: 0.0100 | Loss: 58.5334
Episode 534600 | Reward:  -2.440 | Epsilon: 0.0100 | Loss: 41.6726
Episode 534650 | Reward:  -1.987 | Epsilon: 0.0100 | Loss: 41.0003
Episode 534700 | Reward:  -1.467 | Epsilon: 0.0100 | Loss: 65.1525
Episode 534750 | Reward:  -4.494 | Epsilon: 0.0100 | Loss: 57.2474
Episode 534800 | Reward:  -3.027 | Epsilon: 0.0100 | Loss: 77.2204
Episode 534850 | Reward:  -6.488 | Epsilon: 0.0100 | Loss: 62.7548
Episode 534900 | Reward:  -5.273 | Epsilon: 0.0100 | Loss: 62.6883
Episode 534950 | Reward:  -6.668 | Epsilon: 0.0100 | Loss: 53.2582
Episode 535000 | Reward:  -4.809 | Epsilon: 0.0100 | Loss: 56.5829
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:12).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:12)
Episode 535050 | Reward:  -0.991 | Epsilon: 0.0100 | Loss: 56.4020
Episode 535100 | Reward:  -3.732 | Epsilon: 0.0100 | Loss: 53.9876
Episode 535150 | Reward:  -1.833 | Epsilon: 0.0100 | Loss: 32.7943
Episode 535200 | Reward:  -5.429 | Epsilon: 0.0100 | Loss: 54.1357
Episode 535250 | Reward:  -3.665 | Epsilon: 0.0100 | Loss: 58.0233
Episode 535300 | Reward:  -4.825 | Epsilon: 0.0100 | Loss: 48.3246
Episode 535350 | Reward:  -5.899 | Epsilon: 0.0100 | Loss: 38.0912
Episode 535400 | Reward:  -0.743 | Epsilon: 0.0100 | Loss: 47.2064
Episode 535450 | Reward:  -0.728 | Epsilon: 0.0100 | Loss: 73.0167
Episode 535500 | Reward:  -6.867 | Epsilon: 0.0100 | Loss: 59.2517
Episode 535550 | Reward:  -4.912 | Epsilon: 0.0100 | Loss: 71.2186
Episode 535600 | Reward:  -6.088 | Epsilon: 0.0100 | Loss: 82.6876
Episode 535650 | Reward:  -4.908 | Epsilon: 0.0100 | Loss: 49.7396
Episode 535700 | Reward:  -2.792 | Epsilon: 0.0100 | Loss: 42.5039
Episode 535750 | Reward:  -3.911 | Epsilon: 0.0100 | Loss: 47.0588
Episode 535800 | Reward:  -2.152 | Epsilon: 0.0100 | Loss: 54.1657
Episode 535850 | Reward:  -3.839 | Epsilon: 0.0100 | Loss: 43.9323
Episode 535900 | Reward:  -4.249 | Epsilon: 0.0100 | Loss: 70.9207
Episode 535950 | Reward:  -7.066 | Epsilon: 0.0100 | Loss: 54.5536
Episode 536000 | Reward:  -2.823 | Epsilon: 0.0100 | Loss: 43.4690
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:13).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:13)
Episode 536050 | Reward:  -7.487 | Epsilon: 0.0100 | Loss: 43.3221
Episode 536100 | Reward:  -3.158 | Epsilon: 0.0100 | Loss: 34.3466
Episode 536150 | Reward:  -4.902 | Epsilon: 0.0100 | Loss: 43.5689
Episode 536200 | Reward:  -5.113 | Epsilon: 0.0100 | Loss: 57.6561
Episode 536250 | Reward:  -5.888 | Epsilon: 0.0100 | Loss: 54.2120
Episode 536300 | Reward:  -3.701 | Epsilon: 0.0100 | Loss: 65.5888
Episode 536350 | Reward:  -2.935 | Epsilon: 0.0100 | Loss: 54.3983
Episode 536400 | Reward:  -2.433 | Epsilon: 0.0100 | Loss: 66.7097
Episode 536450 | Reward:  -5.223 | Epsilon: 0.0100 | Loss: 50.1056
Episode 536500 | Reward:  -2.594 | Epsilon: 0.0100 | Loss: 40.4138
Episode 536550 | Reward:  -3.047 | Epsilon: 0.0100 | Loss: 42.2057
Episode 536600 | Reward:  -5.878 | Epsilon: 0.0100 | Loss: 67.4293
Episode 536650 | Reward:  -4.099 | Epsilon: 0.0100 | Loss: 57.6713
Episode 536700 | Reward:  -3.720 | Epsilon: 0.0100 | Loss: 47.7292
Episode 536750 | Reward:  -5.748 | Epsilon: 0.0100 | Loss: 48.7154
Episode 536800 | Reward:  -3.353 | Epsilon: 0.0100 | Loss: 42.4242
Episode 536850 | Reward:  -7.863 | Epsilon: 0.0100 | Loss: 20.5790
Episode 536900 | Reward:  -3.472 | Epsilon: 0.0100 | Loss: 38.6562
Episode 536950 | Reward:  -7.397 | Epsilon: 0.0100 | Loss: 43.5351
Episode 537000 | Reward:  -8.371 | Epsilon: 0.0100 | Loss: 38.2308
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:15).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.01-12-2025(14:15)
Episode 537050 | Reward:  -5.706 | Epsilon: 0.0100 | Loss: 57.8698
Episode 537100 | Reward:  -8.534 | Epsilon: 0.0100 | Loss: 53.6416
Episode 537150 | Reward:  -7.025 | Epsilon: 0.0100 | Loss: 51.9301
Episode 537200 | Reward:  -7.565 | Epsilon: 0.0100 | Loss: 67.4117
Episode 537250 | Reward:  -6.942 | Epsilon: 0.0100 | Loss: 64.7555
Episode 537300 | Reward:  -8.765 | Epsilon: 0.0100 | Loss: 54.0299
Episode 537350 | Reward:  -2.866 | Epsilon: 0.0100 | Loss: 45.2335
Episode 537400 | Reward:  -6.045 | Epsilon: 0.0100 | Loss: 35.2618
Episode 537450 | Reward:  -6.471 | Epsilon: 0.0100 | Loss: 63.1078
