nohup: ignoring input
Using device: cpu (CUDA not available)
======================================================================
FAST TRAINING MODE - Optimizations:
- M=8 rules (doubled capacity for learning strategies)
- Learning rate: 0.003 (3x normal)
- Batch size: 128 (smaller for faster updates)
- Update every game
- Target network sync every 50 episodes
- No rendering/visualization
======================================================================
Episode    50 | Reward:  -9.794 | Epsilon: 0.7783
Episode 190750 | Reward:  -7.087 | Epsilon: 0.0100 | Loss: 473786.9062
Episode 190800 | Reward:  -7.288 | Epsilon: 0.0100 | Loss: 392776.2500
Episode 190850 | Reward:  -6.192 | Epsilon: 0.0100 | Loss: 384187.5312
Episode 190900 | Reward:  -8.065 | Epsilon: 0.0100 | Loss: 433657.3750
Episode 190950 | Reward: -10.292 | Epsilon: 0.0100 | Loss: 381477.8750
Episode 191000 | Reward:  -7.649 | Epsilon: 0.0100 | Loss: 584436.0000
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:52).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:52).dict
Episode 191050 | Reward: -12.126 | Epsilon: 0.0100 | Loss: 472699.1875
Episode 191100 | Reward: -12.619 | Epsilon: 0.0100 | Loss: 370011.0000
Episode 191150 | Reward: -11.382 | Epsilon: 0.0100 | Loss: 450603.7188
Episode 191200 | Reward:  -7.383 | Epsilon: 0.0100 | Loss: 332794.0938
Episode 191250 | Reward: -11.205 | Epsilon: 0.0100 | Loss: 335588.8125
Episode 191300 | Reward:  -9.284 | Epsilon: 0.0100 | Loss: 368917.7500
Episode 191350 | Reward: -11.724 | Epsilon: 0.0100 | Loss: 435859.1562
Episode 191400 | Reward:  -9.623 | Epsilon: 0.0100 | Loss: 509995.5000
Episode 191450 | Reward: -10.858 | Epsilon: 0.0100 | Loss: 392700.6250
Episode 191500 | Reward: -11.089 | Epsilon: 0.0100 | Loss: 335328.9688
Episode 191550 | Reward:  -6.913 | Epsilon: 0.0100 | Loss: 404370.2500
Episode 191600 | Reward:  -8.324 | Epsilon: 0.0100 | Loss: 391830.0312
Episode 191650 | Reward:  -5.782 | Epsilon: 0.0100 | Loss: 430560.6250
Episode 191700 | Reward:  -7.341 | Epsilon: 0.0100 | Loss: 442423.1875
Episode 191750 | Reward:  -9.625 | Epsilon: 0.0100 | Loss: 359667.2500
Episode 191800 | Reward:  -9.696 | Epsilon: 0.0100 | Loss: 379635.5625
Episode 191850 | Reward: -10.094 | Epsilon: 0.0100 | Loss: 391196.9375
Episode 191900 | Reward: -12.658 | Epsilon: 0.0100 | Loss: 338168.0000
Episode 191950 | Reward: -10.634 | Epsilon: 0.0100 | Loss: 303367.7188
Episode 192000 | Reward:  -7.497 | Epsilon: 0.0100 | Loss: 409892.0625
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:56).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(13:56).dict
Episode 192050 | Reward: -10.189 | Epsilon: 0.0100 | Loss: 452320.7500
Episode 192100 | Reward:  -4.866 | Epsilon: 0.0100 | Loss: 423120.1875
Episode 192150 | Reward:  -7.283 | Epsilon: 0.0100 | Loss: 430732.7188
Episode 192200 | Reward:  -6.780 | Epsilon: 0.0100 | Loss: 394537.3125
Episode 192250 | Reward:  -6.509 | Epsilon: 0.0100 | Loss: 381226.4688
Episode 192300 | Reward:  -3.295 | Epsilon: 0.0100 | Loss: 410660.9688
Episode 192350 | Reward:  -3.866 | Epsilon: 0.0100 | Loss: 350684.6250
Episode 192400 | Reward:  -8.439 | Epsilon: 0.0100 | Loss: 441975.7188
Episode 192450 | Reward:  -5.686 | Epsilon: 0.0100 | Loss: 447366.0000
Episode 192500 | Reward:  -6.226 | Epsilon: 0.0100 | Loss: 430987.5938
Episode 192550 | Reward:  -3.733 | Epsilon: 0.0100 | Loss: 406699.0312
Episode 192600 | Reward: -11.240 | Epsilon: 0.0100 | Loss: 345427.3750
Episode 192650 | Reward:  -8.431 | Epsilon: 0.0100 | Loss: 382249.9062
Episode 192700 | Reward:  -5.000 | Epsilon: 0.0100 | Loss: 287625.6875
Episode 192750 | Reward:  -7.638 | Epsilon: 0.0100 | Loss: 350755.5625
Episode 192800 | Reward:  -9.835 | Epsilon: 0.0100 | Loss: 247269.2812
Episode 192850 | Reward:  -6.578 | Epsilon: 0.0100 | Loss: 296299.6562
Episode 192900 | Reward:  -8.573 | Epsilon: 0.0100 | Loss: 319759.9375
Episode 192950 | Reward: -12.585 | Epsilon: 0.0100 | Loss: 383306.0000
Episode 193000 | Reward:  -8.071 | Epsilon: 0.0100 | Loss: 373911.0625
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:00).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:00).dict
Episode 193050 | Reward:  -6.867 | Epsilon: 0.0100 | Loss: 278203.4375
Episode 193100 | Reward:  -5.031 | Epsilon: 0.0100 | Loss: 388183.9688
Episode 193150 | Reward: -10.152 | Epsilon: 0.0100 | Loss: 338537.3125
Episode 193200 | Reward:  -4.953 | Epsilon: 0.0100 | Loss: 338940.5625
Episode 193250 | Reward:  -9.719 | Epsilon: 0.0100 | Loss: 298446.1250
Episode 193300 | Reward:  -6.797 | Epsilon: 0.0100 | Loss: 373103.8750
Episode 193350 | Reward:  -7.092 | Epsilon: 0.0100 | Loss: 407690.1250
Episode 193400 | Reward:  -4.801 | Epsilon: 0.0100 | Loss: 476100.1250
Episode 193450 | Reward: -10.077 | Epsilon: 0.0100 | Loss: 304886.6250
Episode 193500 | Reward: -10.358 | Epsilon: 0.0100 | Loss: 372191.0625
Episode 193550 | Reward:  -7.056 | Epsilon: 0.0100 | Loss: 396478.3750
Episode 193600 | Reward:  -7.274 | Epsilon: 0.0100 | Loss: 328289.1562
Episode 193650 | Reward:  -7.094 | Epsilon: 0.0100 | Loss: 368783.3750
Episode 193700 | Reward: -10.798 | Epsilon: 0.0100 | Loss: 354858.3438
Episode 193750 | Reward:  -7.711 | Epsilon: 0.0100 | Loss: 373261.3750
Episode 193800 | Reward:  -8.470 | Epsilon: 0.0100 | Loss: 237169.6094
Episode 193850 | Reward:  -8.535 | Epsilon: 0.0100 | Loss: 348510.6250
Episode 193900 | Reward:  -7.961 | Epsilon: 0.0100 | Loss: 504570.8750
Episode 193950 | Reward: -10.312 | Epsilon: 0.0100 | Loss: 387877.5625
Episode 194000 | Reward: -10.552 | Epsilon: 0.0100 | Loss: 350701.2812
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:05).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:05).dict
Episode 194050 | Reward:  -7.637 | Epsilon: 0.0100 | Loss: 474817.6250
Episode 194100 | Reward:  -8.938 | Epsilon: 0.0100 | Loss: 427017.0000
Episode 194150 | Reward: -11.838 | Epsilon: 0.0100 | Loss: 269055.4688
Episode 194200 | Reward: -11.907 | Epsilon: 0.0100 | Loss: 338662.1875
Episode 194250 | Reward: -11.222 | Epsilon: 0.0100 | Loss: 507180.7500
Episode 194300 | Reward: -12.358 | Epsilon: 0.0100 | Loss: 363822.6250
Episode 194350 | Reward: -11.629 | Epsilon: 0.0100 | Loss: 367859.6562
Episode 194400 | Reward: -10.699 | Epsilon: 0.0100 | Loss: 390165.0000
Episode 194450 | Reward: -13.601 | Epsilon: 0.0100 | Loss: 383463.3750
Episode 194500 | Reward:  -6.990 | Epsilon: 0.0100 | Loss: 407247.4375
Episode 194550 | Reward: -11.004 | Epsilon: 0.0100 | Loss: 341156.9688
Episode 194600 | Reward:  -8.800 | Epsilon: 0.0100 | Loss: 430942.5000
Episode 194650 | Reward:  -8.068 | Epsilon: 0.0100 | Loss: 292634.0312
Episode 194700 | Reward: -10.472 | Epsilon: 0.0100 | Loss: 463106.3125
Episode 194750 | Reward: -10.482 | Epsilon: 0.0100 | Loss: 312930.6875
Episode 194800 | Reward:  -7.549 | Epsilon: 0.0100 | Loss: 361720.8438
Episode 194850 | Reward:  -8.019 | Epsilon: 0.0100 | Loss: 367936.0625
Episode 194900 | Reward: -11.778 | Epsilon: 0.0100 | Loss: 365942.5625
Episode 194950 | Reward:  -8.396 | Epsilon: 0.0100 | Loss: 350672.1875
Episode 195000 | Reward:  -8.854 | Epsilon: 0.0100 | Loss: 347655.0000
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:09).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:09).dict
Episode 195050 | Reward:  -8.937 | Epsilon: 0.0100 | Loss: 379413.7812
Episode 195100 | Reward:  -7.217 | Epsilon: 0.0100 | Loss: 332868.6250
Episode 195150 | Reward:  -9.317 | Epsilon: 0.0100 | Loss: 375272.5938
Episode 195200 | Reward: -11.211 | Epsilon: 0.0100 | Loss: 366477.7500
Episode 195250 | Reward:  -7.167 | Epsilon: 0.0100 | Loss: 333436.7188
Episode 195300 | Reward: -12.230 | Epsilon: 0.0100 | Loss: 363513.5625
Episode 195350 | Reward:  -7.308 | Epsilon: 0.0100 | Loss: 249771.1562
Episode 195400 | Reward:  -8.711 | Epsilon: 0.0100 | Loss: 326873.4688
Episode 195450 | Reward: -11.540 | Epsilon: 0.0100 | Loss: 314851.7812
Episode 195500 | Reward:  -9.518 | Epsilon: 0.0100 | Loss: 338044.4375
Episode 195550 | Reward:  -8.639 | Epsilon: 0.0100 | Loss: 298839.6250
Episode 195600 | Reward:  -9.932 | Epsilon: 0.0100 | Loss: 269902.9375
Episode 195650 | Reward:  -8.185 | Epsilon: 0.0100 | Loss: 294917.4688
Episode 195700 | Reward:  -6.711 | Epsilon: 0.0100 | Loss: 378553.9688
Episode 195750 | Reward:  -9.425 | Epsilon: 0.0100 | Loss: 467634.1875
Episode 195800 | Reward: -11.713 | Epsilon: 0.0100 | Loss: 323874.8438
Episode 195850 | Reward: -13.689 | Epsilon: 0.0100 | Loss: 371671.5625
Episode 195900 | Reward: -12.243 | Epsilon: 0.0100 | Loss: 327693.0938
Episode 195950 | Reward: -10.667 | Epsilon: 0.0100 | Loss: 368447.3438
Episode 196000 | Reward: -11.234 | Epsilon: 0.0100 | Loss: 372155.2500
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:13).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:13).dict
Episode 196050 | Reward: -12.912 | Epsilon: 0.0100 | Loss: 470806.2812
Episode 196100 | Reward:  -8.655 | Epsilon: 0.0100 | Loss: 440204.2812
Episode 196150 | Reward:  -9.896 | Epsilon: 0.0100 | Loss: 401638.3750
Episode 196200 | Reward: -10.435 | Epsilon: 0.0100 | Loss: 379723.8438
Episode 196250 | Reward:  -7.341 | Epsilon: 0.0100 | Loss: 420327.1875
Episode 196300 | Reward:  -6.651 | Epsilon: 0.0100 | Loss: 402653.0938
Episode 196350 | Reward: -13.842 | Epsilon: 0.0100 | Loss: 284755.1250
Episode 196400 | Reward: -12.297 | Epsilon: 0.0100 | Loss: 398938.3750
Episode 196450 | Reward: -10.353 | Epsilon: 0.0100 | Loss: 298430.5938
Episode 196500 | Reward: -12.199 | Epsilon: 0.0100 | Loss: 284510.0938
Episode 196550 | Reward:  -8.832 | Epsilon: 0.0100 | Loss: 287868.4375
Episode 196600 | Reward: -10.578 | Epsilon: 0.0100 | Loss: 363308.3125
Episode 196650 | Reward:  -7.490 | Epsilon: 0.0100 | Loss: 406952.0625
Episode 196700 | Reward:  -6.354 | Epsilon: 0.0100 | Loss: 394847.8125
Episode 196750 | Reward:  -8.361 | Epsilon: 0.0100 | Loss: 372520.2188
Episode 196800 | Reward:  -6.154 | Epsilon: 0.0100 | Loss: 363405.6250
Episode 196850 | Reward:  -7.271 | Epsilon: 0.0100 | Loss: 340851.4688
Episode 196900 | Reward: -12.854 | Epsilon: 0.0100 | Loss: 370532.9375
Episode 196950 | Reward: -11.421 | Epsilon: 0.0100 | Loss: 282399.9375
Episode 197000 | Reward:  -7.529 | Epsilon: 0.0100 | Loss: 420844.7188
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:17).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:17).dict
Episode 197050 | Reward:  -6.511 | Epsilon: 0.0100 | Loss: 231255.5625
Episode 197100 | Reward:  -5.473 | Epsilon: 0.0100 | Loss: 279307.0625
Episode 197150 | Reward:  -8.600 | Epsilon: 0.0100 | Loss: 336628.9688
Episode 197200 | Reward:  -9.896 | Epsilon: 0.0100 | Loss: 399231.4062
Episode 197250 | Reward:  -8.471 | Epsilon: 0.0100 | Loss: 327631.1875
Episode 197300 | Reward: -13.575 | Epsilon: 0.0100 | Loss: 394407.5938
Episode 197350 | Reward: -13.449 | Epsilon: 0.0100 | Loss: 324402.3125
Episode 197400 | Reward:  -7.693 | Epsilon: 0.0100 | Loss: 299341.5625
Episode 197450 | Reward:  -9.153 | Epsilon: 0.0100 | Loss: 309802.3750
Episode 197500 | Reward: -10.151 | Epsilon: 0.0100 | Loss: 370802.0938
Episode 197550 | Reward:  -9.328 | Epsilon: 0.0100 | Loss: 340532.5312
Episode 197600 | Reward:  -9.463 | Epsilon: 0.0100 | Loss: 280553.7188
Episode 197650 | Reward:  -8.880 | Epsilon: 0.0100 | Loss: 269860.7500
Episode 197700 | Reward: -12.033 | Epsilon: 0.0100 | Loss: 304303.9375
Episode 197750 | Reward: -15.425 | Epsilon: 0.0100 | Loss: 267804.6562
Episode 197800 | Reward: -11.727 | Epsilon: 0.0100 | Loss: 366804.2812
Episode 197850 | Reward: -12.772 | Epsilon: 0.0100 | Loss: 309811.7188
Episode 197900 | Reward: -14.802 | Epsilon: 0.0100 | Loss: 331935.5312
Episode 197950 | Reward: -12.842 | Epsilon: 0.0100 | Loss: 370535.5625
Episode 198000 | Reward: -12.144 | Epsilon: 0.0100 | Loss: 366009.9688
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:21).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:21).dict
Episode 198050 | Reward:  -6.423 | Epsilon: 0.0100 | Loss: 380041.8125
Episode 198100 | Reward:  -7.223 | Epsilon: 0.0100 | Loss: 370880.0000
Episode 198150 | Reward:  -9.826 | Epsilon: 0.0100 | Loss: 267752.5312
Episode 198200 | Reward: -14.255 | Epsilon: 0.0100 | Loss: 315017.0625
Episode 198250 | Reward: -10.576 | Epsilon: 0.0100 | Loss: 362774.2500
Episode 198300 | Reward: -10.595 | Epsilon: 0.0100 | Loss: 344374.0000
Episode 198350 | Reward:  -7.028 | Epsilon: 0.0100 | Loss: 390375.4688
Episode 198400 | Reward:  -8.129 | Epsilon: 0.0100 | Loss: 400851.6250
Episode 198450 | Reward: -10.429 | Epsilon: 0.0100 | Loss: 353286.8125
Episode 198500 | Reward:  -5.154 | Epsilon: 0.0100 | Loss: 229798.3594
Episode 198550 | Reward: -10.415 | Epsilon: 0.0100 | Loss: 292495.1875
Episode 198600 | Reward: -10.907 | Epsilon: 0.0100 | Loss: 347570.5938
Episode 198650 | Reward: -12.694 | Epsilon: 0.0100 | Loss: 276782.9688
Episode 198700 | Reward:  -8.830 | Epsilon: 0.0100 | Loss: 369498.1250
Episode 198750 | Reward:  -8.748 | Epsilon: 0.0100 | Loss: 269171.0625
Episode 198800 | Reward:  -4.025 | Epsilon: 0.0100 | Loss: 301502.2188
Episode 198850 | Reward:  -5.097 | Epsilon: 0.0100 | Loss: 345763.0938
Episode 198900 | Reward:  -6.239 | Epsilon: 0.0100 | Loss: 460079.7812
Episode 198950 | Reward: -11.011 | Epsilon: 0.0100 | Loss: 374151.1562
Episode 199000 | Reward:  -9.705 | Epsilon: 0.0100 | Loss: 298966.1250
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:25).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:25).dict
Episode 199050 | Reward:  -9.747 | Epsilon: 0.0100 | Loss: 379342.5625
Episode 199100 | Reward: -11.759 | Epsilon: 0.0100 | Loss: 401480.5312
Episode 199150 | Reward: -12.197 | Epsilon: 0.0100 | Loss: 374308.4375
Episode 199200 | Reward: -11.455 | Epsilon: 0.0100 | Loss: 286156.1875
Episode 199250 | Reward: -12.282 | Epsilon: 0.0100 | Loss: 377844.6250
Episode 199300 | Reward:  -8.935 | Epsilon: 0.0100 | Loss: 283617.9062
Episode 199350 | Reward: -10.429 | Epsilon: 0.0100 | Loss: 364329.9062
Episode 199400 | Reward: -10.496 | Epsilon: 0.0100 | Loss: 334099.4375
Episode 199450 | Reward:  -8.643 | Epsilon: 0.0100 | Loss: 383833.3125
Episode 199500 | Reward:  -8.005 | Epsilon: 0.0100 | Loss: 433037.8438
Episode 199550 | Reward:  -7.331 | Epsilon: 0.0100 | Loss: 392895.1875
Episode 199600 | Reward:  -8.678 | Epsilon: 0.0100 | Loss: 290323.9375
Episode 199650 | Reward:  -9.348 | Epsilon: 0.0100 | Loss: 358226.3438
Episode 199700 | Reward:  -8.995 | Epsilon: 0.0100 | Loss: 420353.1250
Episode 199750 | Reward: -12.055 | Epsilon: 0.0100 | Loss: 357647.2500
Episode 199800 | Reward:  -7.846 | Epsilon: 0.0100 | Loss: 372704.5625
Episode 199850 | Reward:  -7.694 | Epsilon: 0.0100 | Loss: 384107.9062
Episode 199900 | Reward: -13.165 | Epsilon: 0.0100 | Loss: 298022.5938
Episode 199950 | Reward:  -8.703 | Epsilon: 0.0100 | Loss: 322003.2500
Episode 200000 | Reward:  -8.332 | Epsilon: 0.0100 | Loss: 377698.6875
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:29).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:29).dict
Episode 200050 | Reward: -12.389 | Epsilon: 0.0100 | Loss: 335176.3750
Episode 200100 | Reward: -11.695 | Epsilon: 0.0100 | Loss: 363373.4062
Episode 200150 | Reward:  -8.624 | Epsilon: 0.0100 | Loss: 348857.3438
Episode 200200 | Reward:  -9.869 | Epsilon: 0.0100 | Loss: 294686.0625
Episode 200250 | Reward: -10.098 | Epsilon: 0.0100 | Loss: 359759.1875
Episode 200300 | Reward: -13.832 | Epsilon: 0.0100 | Loss: 352713.5312
Episode 200350 | Reward: -10.214 | Epsilon: 0.0100 | Loss: 383006.1250
Episode 200400 | Reward: -11.920 | Epsilon: 0.0100 | Loss: 358273.1250
Episode 200450 | Reward: -13.545 | Epsilon: 0.0100 | Loss: 328444.7188
Episode 200500 | Reward: -11.119 | Epsilon: 0.0100 | Loss: 318794.1250
Episode 200550 | Reward: -11.471 | Epsilon: 0.0100 | Loss: 356636.4688
Episode 200600 | Reward:  -9.371 | Epsilon: 0.0100 | Loss: 280050.5312
Episode 200650 | Reward: -11.509 | Epsilon: 0.0100 | Loss: 324488.0938
Episode 200700 | Reward: -12.404 | Epsilon: 0.0100 | Loss: 340803.9375
Episode 200750 | Reward:  -9.665 | Epsilon: 0.0100 | Loss: 276611.9062
Episode 200800 | Reward:  -9.280 | Epsilon: 0.0100 | Loss: 357299.9375
Episode 200850 | Reward:  -6.813 | Epsilon: 0.0100 | Loss: 396799.6250
Episode 200900 | Reward:  -9.465 | Epsilon: 0.0100 | Loss: 303395.5938
Episode 200950 | Reward:  -8.951 | Epsilon: 0.0100 | Loss: 290728.6250
Episode 201000 | Reward: -11.356 | Epsilon: 0.0100 | Loss: 281529.9688
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:33).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:33).dict
Episode 201050 | Reward: -12.166 | Epsilon: 0.0100 | Loss: 238580.7500
Episode 201100 | Reward: -13.051 | Epsilon: 0.0100 | Loss: 321600.9375
Episode 201150 | Reward: -12.355 | Epsilon: 0.0100 | Loss: 414391.7812
Episode 201200 | Reward: -10.993 | Epsilon: 0.0100 | Loss: 297793.6250
Episode 201250 | Reward:  -8.200 | Epsilon: 0.0100 | Loss: 406179.0000
Episode 201300 | Reward:  -7.097 | Epsilon: 0.0100 | Loss: 459695.1250
Episode 201350 | Reward:  -8.798 | Epsilon: 0.0100 | Loss: 296829.7188
Episode 201400 | Reward: -11.476 | Epsilon: 0.0100 | Loss: 366868.3750
Episode 201450 | Reward:  -9.210 | Epsilon: 0.0100 | Loss: 347480.6875
Episode 201500 | Reward:  -7.673 | Epsilon: 0.0100 | Loss: 366061.5000
Episode 201550 | Reward:  -5.936 | Epsilon: 0.0100 | Loss: 386823.5938
Episode 201600 | Reward: -10.521 | Epsilon: 0.0100 | Loss: 306381.9375
Episode 201650 | Reward: -11.076 | Epsilon: 0.0100 | Loss: 331619.4375
Episode 201700 | Reward: -11.546 | Epsilon: 0.0100 | Loss: 352952.0625
Episode 201750 | Reward:  -8.092 | Epsilon: 0.0100 | Loss: 304856.8438
Episode 201800 | Reward: -11.712 | Epsilon: 0.0100 | Loss: 379674.9062
Episode 201850 | Reward: -10.145 | Epsilon: 0.0100 | Loss: 427297.6250
Episode 201900 | Reward: -11.433 | Epsilon: 0.0100 | Loss: 348902.3438
Episode 201950 | Reward: -13.049 | Epsilon: 0.0100 | Loss: 344438.9375
Episode 202000 | Reward: -13.107 | Epsilon: 0.0100 | Loss: 361087.8438
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:37).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:37).dict
Episode 202050 | Reward: -15.923 | Epsilon: 0.0100 | Loss: 315412.5938
Episode 202100 | Reward: -12.921 | Epsilon: 0.0100 | Loss: 446725.5938
Episode 202150 | Reward:  -9.438 | Epsilon: 0.0100 | Loss: 294644.0312
Episode 202200 | Reward:  -9.162 | Epsilon: 0.0100 | Loss: 313017.3438
Episode 202250 | Reward:  -9.275 | Epsilon: 0.0100 | Loss: 330574.3750
Episode 202300 | Reward:  -9.201 | Epsilon: 0.0100 | Loss: 432444.1250
Episode 202350 | Reward:  -6.893 | Epsilon: 0.0100 | Loss: 445437.6562
Episode 202400 | Reward: -10.391 | Epsilon: 0.0100 | Loss: 421826.4062
Episode 202450 | Reward: -10.124 | Epsilon: 0.0100 | Loss: 258457.8750
Episode 202500 | Reward:  -9.983 | Epsilon: 0.0100 | Loss: 355262.4375
Episode 202550 | Reward:  -7.167 | Epsilon: 0.0100 | Loss: 356439.7188
Episode 202600 | Reward: -13.056 | Epsilon: 0.0100 | Loss: 460287.7500
Episode 202650 | Reward: -10.842 | Epsilon: 0.0100 | Loss: 430560.4375
Episode 202700 | Reward:  -5.460 | Epsilon: 0.0100 | Loss: 388724.9062
Episode 202750 | Reward:  -7.605 | Epsilon: 0.0100 | Loss: 326066.3438
Episode 202800 | Reward:  -7.937 | Epsilon: 0.0100 | Loss: 281091.1875
Episode 202850 | Reward:  -7.068 | Epsilon: 0.0100 | Loss: 378242.5938
Episode 202900 | Reward:  -8.016 | Epsilon: 0.0100 | Loss: 369438.7500
Episode 202950 | Reward: -11.407 | Epsilon: 0.0100 | Loss: 259687.7031
Episode 203000 | Reward: -13.482 | Epsilon: 0.0100 | Loss: 286078.5625
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:41).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:41).dict
Episode 203050 | Reward:  -8.843 | Epsilon: 0.0100 | Loss: 322128.1562
Episode 203100 | Reward:  -8.648 | Epsilon: 0.0100 | Loss: 292164.8750
Episode 203150 | Reward:  -9.741 | Epsilon: 0.0100 | Loss: 288317.9375
Episode 203200 | Reward: -10.799 | Epsilon: 0.0100 | Loss: 359862.2812
Episode 203250 | Reward:  -6.431 | Epsilon: 0.0100 | Loss: 335660.9062
Episode 203300 | Reward:  -6.892 | Epsilon: 0.0100 | Loss: 304696.0938
Episode 203350 | Reward:  -9.382 | Epsilon: 0.0100 | Loss: 289439.9062
Episode 203400 | Reward:  -4.851 | Epsilon: 0.0100 | Loss: 290562.5625
Episode 203450 | Reward:  -8.187 | Epsilon: 0.0100 | Loss: 346246.3438
Episode 203500 | Reward:  -8.758 | Epsilon: 0.0100 | Loss: 399976.3125
Episode 203550 | Reward:  -9.226 | Epsilon: 0.0100 | Loss: 342294.0000
Episode 203600 | Reward:  -6.446 | Epsilon: 0.0100 | Loss: 323684.5000
Episode 203650 | Reward:  -7.261 | Epsilon: 0.0100 | Loss: 406335.4688
Episode 203700 | Reward: -11.940 | Epsilon: 0.0100 | Loss: 350076.1562
Episode 203750 | Reward: -11.300 | Epsilon: 0.0100 | Loss: 284825.1562
Episode 203800 | Reward:  -9.098 | Epsilon: 0.0100 | Loss: 294360.9375
Episode 203850 | Reward:  -7.032 | Epsilon: 0.0100 | Loss: 316638.7812
Episode 203900 | Reward:  -5.824 | Epsilon: 0.0100 | Loss: 328127.5312
Episode 203950 | Reward: -12.363 | Epsilon: 0.0100 | Loss: 403574.6875
Episode 204000 | Reward: -10.308 | Epsilon: 0.0100 | Loss: 323366.6875
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(14:45).dict.dict
